"id","household","kids","vehicles","priceExpected","incomeExpected","businessExpected","financialStability","investments","income","age","employmentSector","region","hoursPerWeek"
50680342.8526091,4,3,2,2,2,"Worse Off","Worse Off","Stocks",62,21,"Public administration","West",30
50905259.8702833,2,1,1,3,2,"Worse Off","Worse Off","Retirement account",33,24,"Health services","Midwest",41
51039397.63519,2,1,2,-1,1,"Better Off","Worse Off","Savings account",34,35,"Manufacturing","Northeast",33
50899369.0434442,4,2,2,1,1,"Worse Off","Worse Off","Retirement account",54,33,"Leisure and hospitality","South",40
50810367.2885495,6,5,1,1,-1,"Better Off","Worse Off","Savings account",46,24,"Leisure and hospitality","West",39
50757838.2850795,5,3,2,4,1,"Better Off","Worse Off","Stocks",41,NA,"Manufacturing","Midwest",39
50818627.5345714,4,2,2,-1,1,"Better Off","Worse Off","Mutual funds",43,40,"Professional and business services","Northeast",37
50793061.8199997,3,2,2,0,2,"Better Off","Better Off","Mutual funds",64,NA,"Manufacturing","South",69
50584163.9926618,3,1,2,-2,2,"Worse Off","Better Off","Savings account",28,43,"Financial services","West",41
50827250.2542556,5,3,2,6,0,"Worse Off","Worse Off","Retirement account",41,48,"Manufacturing","Midwest",33
50913501.1902558,5,3,2,0,0,"Worse Off","Worse Off","Stocks",38,36,"Health services","Northeast",35
50750022.3582107,5,4,2,1,3,"Worse Off","Better Off","Stocks",70,NA,"Transportation and utilities","South",36
50883684.8450317,5,3,2,0,2,"Better Off","Better Off","Stocks",60,47,"Public administration","West",33
50952977.8938697,3,2,1,2,2,"Worse Off","Worse Off","Savings account",57,37,"Financial services","Midwest",39
50693179.9938451,2,1,1,2,2,"Better Off","Worse Off","Mutual funds",72,37,"Construction","Northeast",50
50815493.0925923,2,1,1,6,2,"Worse Off","Worse Off","Savings account",56,35,"Transportation and utilities","South",39
50901997.500479,6,2,4,3,1,"Worse Off","Worse Off","Stocks",75,23,"Public administration","West",33
50767177.036305,4,2,2,0,1,"Worse Off","Worse Off","Retirement account",46,NA,"Leisure and hospitality","Midwest",46
50846275.5438701,5,4,1,-3,1,"Better Off","Better Off","Retirement account",63,19,"Public administration","Northeast",30
50700898.568702,4,2,2,-2,1,"Better Off","Worse Off","Stocks",45,28,"Health services","South",39
50764859.8699296,4,2,2,2,3,"Worse Off","Worse Off","Mutual funds",76,45,"Other","West",40
50909594.215305,3,2,1,-2,2,"Worse Off","Worse Off","Retirement account",68,47,"Construction","Midwest",36
50966576.5042845,3,1,2,1,2,"Better Off","Worse Off","Retirement account",52,NA,"Public administration","Northeast",34
50749131.562496,2,1,1,2,1,"Worse Off","Worse Off","Savings account",42,35,"Construction","South",44
50816605.9910175,5,2,3,-1,0,"Worse Off","Better Off","Stocks",47,42,"Education","West",50
50857774.2878987,3,2,1,4,0,"Worse Off","Worse Off","Bonds",34,41,"Public administration","Midwest",43
50667125.3093092,2,1,1,-2,0,"Better Off","Better Off","Bonds",36,26,"Health services","Northeast",42
50935341.0000989,5,3,2,-1,1,"Worse Off","Better Off","Bonds",50,36,"Health services","South",54
50884904.0192335,5,3,2,-2,1,"Better Off","Better Off","Mutual funds",31,30,"Leisure and hospitality","West",38
50999178.9477002,3,1,2,1,2,"Worse Off","Worse Off","Savings account",35,33,"Other","Midwest",48
50823669.3977709,3,2,1,-3,2,"Worse Off","Better Off","Stocks",56,38,"Professional and business services","Northeast",35
51056123.9244761,3,2,1,3,2,"Worse Off","Better Off","Mutual funds",30,36,"Financial services","South",39
50840036.5811954,2,1,2,1,1,"Worse Off","Better Off","Stocks",56,66,"Manufacturing","West",30
50758097.2248283,3,2,1,6,0,"Worse Off","Worse Off","Retirement account",46,NA,"Leisure and hospitality","Midwest",36
50711336.9646267,5,4,2,0,1,"Worse Off","Worse Off","Bonds",42,32,"Other","Northeast",41
50960051.0291887,5,3,2,1,2,"Worse Off","Worse Off","Retirement account",40,34,"Manufacturing","South",32
50866918.1914587,2,1,1,-1,1,"Worse Off","Worse Off","Savings account",45,61,"Construction","West",48
50809472.2388675,2,1,1,2,1,"Worse Off","Worse Off","Savings account",68,31,"Wholesale and retail trade","Midwest",60
50930028.2102542,2,1,2,4,2,"Worse Off","Worse Off","Savings account",46,45,"Manufacturing","Northeast",48
50772015.0292839,5,3,2,-4,-1,"Better Off","Better Off","Bonds",45,45,"Professional and business services","South",37
50843581.0046062,4,3,1,1,1,"Worse Off","Worse Off","Savings account",33,20,"Transportation and utilities","West",32
50886560.1912815,2,1,1,1,1,"Worse Off","Better Off","Savings account",35,NA,"Other","Midwest",32
50716216.6829507,3,2,1,-3,2,"Better Off","Better Off","Bonds",44,40,"Leisure and hospitality","Northeast",40
50930346.0572528,4,2,2,-3,1,"Better Off","Worse Off","Savings account",39,30,"Other","South",34
50761399.181484,4,3,1,-2,3,"Worse Off","Better Off","Retirement account",52,32,"Financial services","West",43
50814083.848364,4,2,2,2,1,"Worse Off","Worse Off","Mutual funds",49,33,"Financial services","Midwest",34
50795791.379125,4,3,1,1,0,"Better Off","Worse Off","Savings account",38,38,"Professional and business services","Northeast",31
50820350.1804004,4,2,2,0,1,"Worse Off","Worse Off","Stocks",60,NA,"Manufacturing","South",32
50885156.943606,5,3,2,0,1,"Worse Off","Worse Off","Stocks",53,39,"Public administration","West",37
50778122.5002594,3,2,1,5,1,"Worse Off","Worse Off","Stocks",33,NA,"Other","Midwest",44
50694914.0123901,4,3,1,1,-1,"Worse Off","Worse Off","Mutual funds",42,42,"Public administration","Northeast",41
50884302.0920797,5,4,1,-1,2,"Worse Off","Better Off","Mutual funds",60,38,"Other","South",33
50753277.2520326,3,2,1,1,3,"Worse Off","Worse Off","Retirement account",55,21,"Other","West",50
50943647.2679673,2,1,2,2,1,"Worse Off","Worse Off","Stocks",41,40,"Other","Midwest",40
50867213.9389479,2,1,1,6,2,"Worse Off","Worse Off","Retirement account",58,46,"Public administration","Northeast",33
50809829.6407993,3,1,2,1,1,"Better Off","Worse Off","Savings account",24,29,"Health services","South",39
50942293.9290198,3,2,2,0,1,"Better Off","Worse Off","Stocks",54,26,"Other","West",34
50831921.3565844,5,3,2,4,1,"Worse Off","Worse Off","Mutual funds",23,39,"Financial services","Midwest",37
50814895.0590465,2,1,2,-2,1,"Worse Off","Better Off","Mutual funds",61,29,"Wholesale and retail trade","Northeast",34
50834599.1499802,4,2,2,0,1,"Better Off","Worse Off","Stocks",35,35,"Public administration","South",49
50811139.9791437,3,1,2,0,2,"Worse Off","Worse Off","Mutual funds",58,59,"Transportation and utilities","West",45
50832686.2198994,4,2,2,3,3,"Worse Off","Better Off","Bonds",39,20,"Leisure and hospitality","Midwest",40
50910885.0248678,4,2,2,3,4,"Better Off","Worse Off","Stocks",55,19,"Public administration","Northeast",39
50828391.0868113,5,4,2,4,2,"Worse Off","Worse Off","Bonds",54,27,"Manufacturing","South",31
50885350.7238898,5,4,1,1,2,"Worse Off","Worse Off","Bonds",38,31,"Other","West",31
50997267.4692977,7,5,2,-2,2,"Worse Off","Better Off","Mutual funds",48,37,"Leisure and hospitality","Midwest",49
50894656.4393259,2,1,1,2,0,"Worse Off","Worse Off","Savings account",32,39,"Public administration","Northeast",38
50839173.482395,2,1,2,0,3,"Worse Off","Better Off","Stocks",54,33,"Public administration","South",32
50873085.278872,5,2,3,5,1,"Worse Off","Worse Off","Savings account",54,49,"Financial services","West",34
50870844.3262431,5,3,2,3,3,"Worse Off","Worse Off","Stocks",41,34,"Transportation and utilities","Midwest",31
50998713.9338991,3,1,2,2,2,"Worse Off","Worse Off","Bonds",47,38,"Financial services","Northeast",32
50929857.1166234,3,2,1,-2,0,"Worse Off","Better Off","Retirement account",40,26,"Transportation and utilities","South",42
50889192.1177411,5,4,1,4,1,"Worse Off","Worse Off","Savings account",43,26,"Other","West",34
50826465.9852446,3,2,1,-1,0,"Worse Off","Better Off","Savings account",37,37,"Public administration","Midwest",41
50855651.5336522,3,1,2,0,1,"Worse Off","Worse Off","Savings account",42,41,"Professional and business services","Northeast",44
50827225.6852642,4,3,1,0,2,"Worse Off","Better Off","Mutual funds",41,31,"Transportation and utilities","South",36
50877305.5334076,4,2,2,0,-1,"Worse Off","Worse Off","Savings account",40,20,"Financial services","West",33
50710555.1373146,7,4,3,4,1,"Worse Off","Worse Off","Mutual funds",58,41,"Transportation and utilities","Midwest",32
50824655.4258032,5,4,1,2,2,"Better Off","Worse Off","Retirement account",37,35,"Other","Northeast",36
50729288.2957002,6,2,3,3,0,"Better Off","Worse Off","Stocks",67,46,"Wholesale and retail trade","South",32
50744565.2976009,4,3,1,-1,2,"Better Off","Better Off","Savings account",45,35,"Leisure and hospitality","West",45
50785453.3525882,4,3,2,3,0,"Worse Off","Worse Off","Savings account",62,NA,"Construction","Midwest",36
50820373.4760397,4,2,2,0,1,"Better Off","Worse Off","Retirement account",59,53,"Transportation and utilities","Northeast",50
50857083.2294225,6,4,2,3,2,"Worse Off","Worse Off","Savings account",54,28,"Transportation and utilities","South",47
50824516.7763243,4,3,1,2,0,"Worse Off","Worse Off","Retirement account",23,33,"Financial services","West",32
50868260.3481317,3,2,1,-3,1,"Worse Off","Worse Off","Retirement account",35,33,"Health services","Midwest",36
50999963.6434776,2,1,1,-2,0,"Better Off","Worse Off","Savings account",64,21,"Education","Northeast",56
50749931.4424656,3,2,2,1,2,"Worse Off","Worse Off","Mutual funds",58,32,"Transportation and utilities","South",35
50774077.4548916,4,2,2,4,2,"Worse Off","Worse Off","Mutual funds",71,39,"Professional and business services","West",34
50841291.4285636,3,2,1,-1,2,"Better Off","Better Off","Savings account",48,39,"Manufacturing","Midwest",35
50902423.8032465,3,2,1,4,0,"Worse Off","Worse Off","Mutual funds",37,45,"Leisure and hospitality","Northeast",29
50923256.0334827,2,1,2,-1,1,"Better Off","Worse Off","Savings account",52,34,"Wholesale and retail trade","South",38
50879934.1102374,3,1,2,3,1,"Worse Off","Worse Off","Savings account",52,29,"Health services","West",38
50950319.4901509,6,3,3,3,2,"Worse Off","Worse Off","Bonds",52,36,"Leisure and hospitality","Midwest",32
50957719.2471059,3,1,2,-1,0,"Worse Off","Worse Off","Savings account",59,55,"Health services","Northeast",33
50760105.9228141,4,2,2,1,0,"Worse Off","Better Off","Stocks",70,44,"Wholesale and retail trade","South",43
50919792.6430761,3,2,2,-3,1,"Better Off","Better Off","Savings account",99,34,"Leisure and hospitality","West",41
50780194.8487421,3,2,1,5,2,"Worse Off","Worse Off","Savings account",48,37,"Public administration","Midwest",42
50870984.4898411,5,3,2,2,2,"Worse Off","Worse Off","Savings account",60,31,"Wholesale and retail trade","Northeast",31
50830399.0982996,3,2,1,2,0,"Worse Off","Worse Off","Savings account",41,41,"Financial services","South",32
51015407.9936006,3,2,1,2,1,"Worse Off","Worse Off","Savings account",42,29,"Wholesale and retail trade","West",37
50762133.4022729,4,2,2,6,0,"Worse Off","Worse Off","Savings account",52,34,"Health services","Midwest",60
50944402.7922484,5,2,3,4,1,"Better Off","Worse Off","Bonds",44,30,"Health services","Northeast",34
50895511.9533654,4,2,2,-2,1,"Better Off","Better Off","Savings account",74,23,"Other","South",49
50853200.1757759,6,3,3,0,0,"Worse Off","Worse Off","Retirement account",47,60,"Transportation and utilities","West",33
50859515.411855,3,1,2,2,1,"Worse Off","Worse Off","Mutual funds",46,33,"Transportation and utilities","Midwest",49
50955794.8524229,8,6,2,2,1,"Worse Off","Worse Off","Savings account",68,38,"Leisure and hospitality","Northeast",45
50673923.3285769,9,5,3,6,2,"Worse Off","Worse Off","Retirement account",36,NA,"Other","South",39
50784534.4593607,3,2,2,-1,1,"Worse Off","Worse Off","Savings account",76,38,"Public administration","West",46
51073305.6618799,3,1,2,3,0,"Worse Off","Worse Off","Savings account",27,NA,"Health services","Midwest",34
50787551.3504588,5,3,2,3,1,"Worse Off","Worse Off","Retirement account",37,23,"Other","Northeast",41
50794831.6156732,3,2,1,0,1,"Better Off","Worse Off","Retirement account",53,24,"Manufacturing","South",30
50816184.5913731,2,1,1,-2,1,"Worse Off","Better Off","Stocks",49,33,"Other","West",52
50834182.1380672,3,2,1,1,1,"Worse Off","Worse Off","Mutual funds",54,27,"Transportation and utilities","Midwest",38
50917044.4723249,5,3,2,1,2,"Better Off","Better Off","Stocks",49,29,"Leisure and hospitality","Northeast",37
50732838.4199392,4,1,2,-4,2,"Better Off","Better Off","Savings account",33,57,"Health services","South",40
51088352.0194547,4,3,2,4,2,"Worse Off","Worse Off","Savings account",58,52,"Other","West",35
50770120.5200009,3,2,1,5,1,"Worse Off","Worse Off","Savings account",27,47,"Public administration","Midwest",36
50786324.8318638,4,2,2,4,2,"Worse Off","Worse Off","Savings account",80,39,"Public administration","Northeast",44
51004597.3159129,4,2,2,-3,1,"Better Off","Better Off","Bonds",52,44,"Education","South",36
50889669.9419675,3,2,2,0,0,"Worse Off","Better Off","Savings account",67,32,"Leisure and hospitality","West",36
50730705.7206953,2,1,1,-1,2,"Worse Off","Better Off","Savings account",42,29,"Wholesale and retail trade","Midwest",36
50834388.0418459,3,2,1,6,0,"Worse Off","Worse Off","Savings account",49,27,"Wholesale and retail trade","Northeast",33
50895474.1129896,3,2,1,6,0,"Worse Off","Worse Off","Savings account",46,23,"Public administration","South",53
50744052.6958721,2,1,1,7,1,"Worse Off","Worse Off","Retirement account",47,41,"Professional and business services","West",53
50868767.0700611,4,3,2,6,5,"Worse Off","Worse Off","Bonds",47,32,"Wholesale and retail trade","Midwest",37
50909998.6158283,3,1,2,1,0,"Worse Off","Worse Off","Savings account",39,59,"Leisure and hospitality","Northeast",35
51054827.0228984,5,4,1,3,1,"Better Off","Better Off","Mutual funds",32,38,"Professional and business services","South",34
50875994.9123832,3,2,2,0,1,"Worse Off","Better Off","Retirement account",60,59,"Professional and business services","West",39
50847124.0245914,3,2,1,4,2,"Worse Off","Worse Off","Savings account",37,39,"Other","Midwest",40
50979547.4008709,6,4,2,0,-1,"Worse Off","Worse Off","Retirement account",43,40,"Manufacturing","Northeast",45
50850199.8446823,2,1,1,2,2,"Worse Off","Worse Off","Savings account",34,26,"Financial services","South",44
50759550.8847771,7,5,2,5,2,"Worse Off","Worse Off","Savings account",40,27,"Health services","West",37
50977948.1733195,5,3,2,1,1,"Worse Off","Worse Off","Retirement account",55,42,"Public administration","Midwest",35
50801675.9076095,4,2,2,-3,2,"Better Off","Better Off","Bonds",43,29,"Transportation and utilities","Northeast",38
50950989.2747903,3,1,2,-1,1,"Worse Off","Better Off","Mutual funds",47,47,"Leisure and hospitality","South",39
50811847.4471178,3,1,2,6,2,"Worse Off","Worse Off","Savings account",42,42,"Wholesale and retail trade","West",41
50770165.455707,3,2,1,5,2,"Worse Off","Worse Off","Retirement account",34,42,"Leisure and hospitality","Midwest",32
50747680.1059716,4,3,1,3,3,"Worse Off","Worse Off","Savings account",35,24,"Professional and business services","Northeast",35
50785540.6572846,8,6,2,0,0,"Worse Off","Worse Off","Savings account",50,30,"Education","South",34
50794174.7504973,3,2,1,-1,1,"Better Off","Worse Off","Stocks",49,45,"Health services","West",39
50695773.0795095,3,1,2,2,0,"Worse Off","Better Off","Bonds",30,NA,"Public administration","Midwest",29
50851553.4541022,2,1,2,4,1,"Worse Off","Worse Off","Retirement account",69,53,"Other","Northeast",36
50783590.4230597,2,1,2,3,2,"Worse Off","Worse Off","Bonds",43,40,"Wholesale and retail trade","South",42
50856442.2094918,7,5,2,0,0,"Better Off","Worse Off","Savings account",71,26,"Construction","West",29
51008757.7345039,4,2,2,3,3,"Better Off","Worse Off","Savings account",34,34,"Public administration","Midwest",54
50802208.2213663,2,1,1,1,1,"Better Off","Better Off","Retirement account",41,24,"Wholesale and retail trade","Northeast",36
50717832.6035834,4,2,2,4,-1,"Worse Off","Better Off","Savings account",47,39,"Professional and business services","South",38
50804888.0433625,3,1,2,-1,1,"Worse Off","Better Off","Savings account",34,24,"Wholesale and retail trade","West",35
50883785.6911181,3,2,1,1,0,"Better Off","Worse Off","Savings account",43,27,"Leisure and hospitality","Midwest",44
50574160.1782412,8,6,2,-2,1,"Better Off","Better Off","Mutual funds",46,33,"Transportation and utilities","Northeast",40
50894578.9342255,2,1,1,1,3,"Worse Off","Better Off","Mutual funds",37,42,"Wholesale and retail trade","South",41
50811299.8457149,5,3,2,3,1,"Worse Off","Worse Off","Stocks",32,NA,"Professional and business services","West",40
